title,review_text,stars,url
The Prestige,"专门注册了豆瓣来评论一下，我真的有些生气了。
我们诺大导演是不是对科幻有什么误解？凭空创造物质也能算科幻了？如果这是个像《复仇者联盟》、《x战警》或者随便一个修仙网文改编的电影的话，说不定我还挺喜欢，但是这个片子在最后一秒前都一本正经的，你绝对想不到我花了多大心思猜结局，猜手法，一次次暂停、回看、揣摩，然后你告诉我有个机器可以无限复制活人？？？呵呵。当特斯拉（拜托！特斯拉知道你这么拍他怕是会在坟里跳出来！）找到那堆帽子的时候，我以为是他为了骗休叔继续投钱而搞的把戏，帽子和猫是事先放在哪的，只是为了让这个魔术师相信他能做出惊世骇俗的东西，结果竟然真的能复制？！把一个划时代的科学家拍成一个巫师真的好吗？
最后休叔的借刀杀人，我一开始以为是他利用了当年的那个酒鬼替身，结果他真的在一遍一遍杀自己？！exm？你就是在标签里加个魔幻我都不会往这儿想的，别曲解科幻了行吗？复制人这个设定让这部电影变得毫无意义，因为所有的事件的起因和疑问的答案都是基于瞎扯，热衷推理的人最终得到这么个答案真的想骂娘。
这部电影让我对诺兰的印象彻底崩塌了，无语。",1,https://movie.douban.com/review/9365229/
The Prestige,"第一次知道是诺兰，是上了大一，同学叫我去看《星际穿越》，那会儿才知道原来《蝙蝠侠》系列是这个导演导的，从此变成了诺兰的迷弟。
不论是信息爆炸的《信条》，还是差评居多的《敦刻尔克》，凭借优秀的剪辑，和诺兰玩弄时间的把戏，这些片子在我心里都能称的是好片
（目前为止，觉得最牛的片子其实是《记忆碎片》，虽然已经完全忘记剧情了）
唯独《致命魔术》，不论是多年前和同学一起看，一起看到睡着，还是近期再度鼓起勇气去看
我都实在无法说这是一部好的片子，我可以说演员nb，可以说剪辑nb，但是我只能说一句，我不喜欢这片子，一点也不
即便这片子在豆瓣是top250，即便这片子在imdb上一百万人评价，得分8.5
我也还是不能违心的说，我喜欢这部片子，然后诺兰nb
那年我大一，我在打《生化奇兵 无限》，舍友在旁边看电影，舍友很文艺，会玩儿马林巴琴（苹果的铃声）
他留了一头的长发，经常做我旁边看电影，让我印象最深就是俩电影，一部是希区柯克的《惊魂记》，另一部就是诺兰的《致命魔术》
让我印象深刻的原因无他，因为他看这俩片子的时候睡着了。。。。。
我当时就和他说，这都啥片子啊，看的都能睡着，你还看
当时人家很文艺，说什么这是希区柯克的片子，你懂啥
我不懂希区柯克，更不懂诺兰。
为了不再被人怼，我就自己去看了这部大名鼎鼎的《致命魔术》
然后就得出了这个浅显的结论
它不应该叫《致命魔术》
作为一个很肤浅的观众，我看到这个标题，第一反应自然是这是要讲魔术的，而且影片很牛逼的调动了我所有的脑细胞去思考这到底是怎么一回事儿
然后谜底揭晓，原来是特斯拉发明了一个能够复制人的机器
所以，合着《致命魔术》的结果就是特斯拉的一个机器，还是架空，瞎tm扯的一款机器
这感觉就好像你在看一本悬疑推理小说，名字叫做《不可思议の密室杀人案》，正当作者已经将你全部的大脑细胞调出来
然后谜底揭晓，
凶手会隐形，完成作案后一直藏在案发现场，警察过来调查时，他偷偷溜走了
凶手来自高纬度空间，他吞噬了死者的未来时空
凶手是哆啦A梦，他开任意门过来的
那一刻，你的反应不是觉得这本书不好，而是怀疑这小说是不是起错名字了，它是不是应该叫做《来自异时空的旅客----那些不可思议的密室杀人案》
电影的原名是
《The Prestige》
如果按照字面直接翻译大概率是《名誉之战》，很显然这不是一个能吸引人的名字，但《致命魔术》真的只是译名导致的出戏和失真感吗？
我认为不是
影片的前半部分非常好看，倒叙，插叙，通过两者日记的剪辑堪称教科书级别
那如果我问你影片前半部分构造的世界是什么样子的呢？
大概的答案是，蝙蝠侠和金刚狼有仇，这俩人想在魔术上一较高下，目前是蝙蝠侠站上风，金刚狼想了个损招得到了所谓的谜底。然后就去找特斯拉。
这个时候，世界观还是个正常世界，观众也非常好奇这魔术到底怎么变的
然后来了一幕，特斯拉无线输电，ok，确实有记载，谁知道真假。
直到此刻，我相信大部分人都认为两个魔术师是正常人，他们在为了名誉进行较量，想要试图从魔术上打败对方
然后特斯拉这条线揭开，他发明了一个能够复制事物的机器，然后金刚狼拿这台机器去变魔术。。。。。
你明白那种出戏的感觉嘛
有了这台机器，约等于有了永动机，印钞机，我为啥要变魔术
好，我们就把自己当成片子里的角色，走火入魔了，想要战胜对方。
你有了这么一台机器，至于克隆自己，然后表演一个移形换影，然后再把自己克隆体杀掉吗？？
作为一个魔术师，你随便想想，也能想出比这屌无数倍的魔术的吧
好，我们认为主角不但想要战胜对方，还想要陷害对方，然后全身而退
我只想问，那么多克隆体的尸体，怎么处理？？？
智商呢？
接下来是蝙蝠侠这条线，谜底是双胞胎。。。。。法隆是蝙蝠侠的双胞胎
如果仅仅只是变个魔术，双胞胎我还能理解，
这俩人共享生活。。。
我觉得这比特斯拉发明出来的那个机器更加让我觉得  扯
片中前期用中国魔术师的表演以及装作跛子来讲述有些魔术的秘密需要一直藏着
那我第一点想到的问题就是，双胞胎从什么时候开始共享生活的？
我就不提什么是否同卵同精了
生长环境会在后天明显改变一个人的外貌，而且性格也不会相同
这对双胞胎到底什么时候开始共享生活的？
如果这俩人从五岁开始共享，我觉得是有可能骗过所有人的
如果这俩人从17，18岁想要埋一个魔术的梗，开始来到一个陌生的城市，开始共享生活
就没人发现吗？？？？
如果这部片子没有讲到共享生活，只提这俩人就是双胞胎，我觉得是合理的，大不了父母早逝，来到一个新的城市，俩兄弟商量好，为了魔术，一人藏起来扮做法隆，我觉得是没有任何问题的
可是 共享生活。。。。。
何必呢，需要吗？
如果让我形容我看《致命魔术》的感受的话，那基本就像下面这个故事一样
从前有两人比拼抓鸟，一顿剪辑，插叙，倒叙之后，两人的捕鸟技术都变得很强
然后谜底揭晓
一人放火烧掉了树林
另一人找二营长拉来了意大利炮",1,https://movie.douban.com/review/13214237/
The Prestige,"我不是很擅言辞,但这种电影会有这么高的评价? 首先真正的魔术绝对不会以动物的生命作为代价.贯穿整部电影的无非是勾心斗角.要说高智商? 人格分裂? 只是波登和法隆是两个一模一样的兄弟,然后是安杰为了取悦电影里的无聊的观众,用最前卫的机器每每复制自己又把自己杀了,然后又陷害波登把自己杀了,最后安杰又被法隆杀了.
这部电影的女主角都很漂亮居然会爱上甚至嫁给波登一样恶心善变的人,沙拉还会因为被背叛而自杀,也不考虑自己的女儿,光从这一点看,非常不真实,我们究竟从这部电影了解了什么? 对竞争对手必须放冷箭? 必须以动物或其他人的生命作为代价才能取得成功,被众人所知,成名,取悦他人?还是对自己最珍视的人都不能坦白? 或则不要相信任何人?
你们也只是单纯的魔术揭密享受? 并且里面的魔术比起现实中二战中的战争魔术师贾斯帕 马斯基林,或则现在很伟大的魔术师克里斯'安吉儿又算得了什么?
从头到尾就是两个白痴(还夹杂让人恶心的爱情)为名利金钱,为魔术手法,为战胜对方的阴谋,陷害,屠杀小动物.. 欺骗",1,https://movie.douban.com/review/5505261/
The Prestige,"看完电影，想着槽点蛮多给个三星吧，看了看影片，打到一星。
我愿称之为“皇帝的新衣”式电影，尽管剧情颇多槽点，但运用了正叙插叙倒叙隐喻等等手法，再配上一些看仿佛在理想和现实之间痛苦挣扎的深度台词，最后再来一个让人意外的结尾，佐以外国电影和知名导演的名头，让观众产生了不给高分就是欣赏水平不行之感。
首先，一部电影，最重要的就是讲好故事，除此之外才是手法和技巧的加成，可是本片连这都没做到。波顿天赋异禀，安吉尔野心勃勃，顶级魔术师的宝座却只能有一人，他们必然对立竞争，可对立的理由是如此让人不信服。波顿不按约定打结害死了安吉尔的妻子，这位间接凶手不仅逍遥法外，还在葬礼上留下不知所谓的一句抱歉后仓皇而逃。从此，两位“大魔术师”开始了互扯头花式的恶意竞争。这两人我都不太喜欢，但是我更厌恶波顿，明明错在先，却总是摆出一副受害者的姿态，让安吉尔仿佛小丑似的被耍弄。
其次，影片的复制机器设定让人难以接受，很多人为此辩解，说这是科幻电影，我难以苟同。众所周知，科幻作品是需要世界观设定的，所以《源代码》《盗梦空间》之类的科幻电影没有人会去质疑，因为设定就是如此。可是这部电影不一样，导演首先营造出了一种魔术的背后总是隐藏着技巧手法的氛围，能压扁的鸟笼、能打开锁的水箱，观众期待的是更精密的手法和让人恍然大悟的原理，而不是一台金手指式的复制机器，这种违和感很突兀。
最后，我很不喜欢在故事中刻意传递某种价值观，真正好的电影是让观众自己去感受。这部从开始就在说魔术的牺牲，仿佛为了魔术能放弃一切。可是实际上呢？他们放弃了罪恶感，放弃了道德感，放弃了爱人，“弄脏双手”追求着更精密的魔术。可这追求不是出于热爱，而是出于仇恨，他们真正追求的也不是魔术本身，而是名利双收。就这还标榜为魔术牺牲？波顿还要在最后一通说教？安吉尔还要觉得自己每天杀掉复制体是巨大牺牲？简直是太会为自己不齿的行为找遮羞布了……导演为了拔高电影的“境界”也是努力了……
打一星的原因，是觉得这部电影的导演不仅没有好好讲故事，还很会“唬人”。好评众多就不说了，一旦有个差评，下面的粉丝简直能把人喷死，上来就是你没看懂，这是科幻是悬疑，不是讲魔术的！！这部电影看似华丽的结构，给了很多人做令箭的鸡毛，让他们趾高气昂地看到异己就扎。
有句话说的很对，在这个世界上，重要的不是你消费了什么，而是你创造了什么。有些人觉得自己消费了很高档的东西，就看不惯任何差评，动辄恶语相向，这不合理。",1,https://movie.douban.com/review/12822918/
The Prestige,"大晚上的，看完吓得我都睡不着觉了，诺兰，赔偿我精神损失！！

在波登对女助手说出他从来没有爱过莎拉的时候，我已经猜到他和法隆是双胞胎兄弟了。他们各自过着各自一半的生活。我觉得波登和法隆蠢透了！为了魔术，放弃自己最爱的人，放弃正常的生活，真是蠢死了！不过回想一下，莎拉知道他们两个是双胞胎，那她为什么还要这么在意另一个人和女助手的感情呢？只要她自己的波登爱着她不就可以了吗？除非她也分不清这两个人，而这个人又经常互换身份，导致她崩溃了。

安木确实是被复仇给毁掉了人生。当我看到他中枪，十几个礼帽，配上他说：“你仔细看了吗？”时，我突然明白了每天晚上从舞台后面推出来的箱子里面有什么。这个念头让我感觉到非常恐惧，我本来不想看最后一个镜头，但是又忍不住看，看到最后两排柜子里面都是安杰的尸体的镜头时，哎呀，我真是惊悚到了极点！太可怕了！

我很喜欢诺兰的盗梦空间，但这部电影我觉得我只能给五分，不及格！用这样的一种科幻结局给安杰和波登的爱恨情仇故事画上句号，太偷懒了！

我原本以为安杰终于能放下那些仇恨，救出波登，两个人尽释前嫌了，没想到居然是这么可怕、惊悚的结局，不满意！非常不满意！

波登和法隆的故事，我觉得还情有可原，而且还颇有引起共鸣的部分。但是安杰的故事太可怕了！可怕到极点！100次杀死自己！太可怕了！

不满意！非常不满意！由于本公主此时在午夜12点，因为看了这个电影，非常恐惧，情绪波动太大，无法入睡，因此，必须给一星！",1,https://movie.douban.com/review/10012259/
The Prestige,"原著故事一般般，有想象力，但有瑕疵，而诺兰兄弟当编剧，把原著一些剧情改了后，瑕疵更加闪耀，呈现出的效果就是斗争的双方一方过于强势，另一方又显得过于降智，说好的龙虎斗，结果大多数时候都是一方把另一方按在地上打，平衡感拉爆😅。最后以胜利者姿态给观众演讲的还是博登兄弟中的一个😅，谁从头到尾都在赢我不说🙃。
安吉尔线，一旦代入就会很憋屈🙃，作者很明显智商这一项给他点的低，不然也不会一直不相信博登有兄弟替身🙃。他的杯具经历有：妻子被博登整s（博登居然有脸在葬礼上装无辜说i don't know～，他居然没被打！）、被爱他的奥利维亚卖（这个情有可原）、被博登日记耍、散尽家财、即使造出机器还是要杀自己100次、被卡特老登卖，最后，唯一一个留在这世上的分身也被博登一枪崩了，这身世比博登惨无数倍了好吗😅很难不同情安吉尔，也很难不怀疑作者编剧是不是很讨厌这个角色所以夹带私货。
我就不说这本子里对女性的冷漠了，众多缺点里，这都不值一提😅，看这个爹味男导演拍的奥本海默也是一样的令人想yue🙃。
总体效果，是拉胯的，剧本最多值三星。三星的本子，加上编剧兼导演的“大男人”诺兰还爱故弄玄虚老是玩时间顺序，让这部片子荣升一星的高评价☺️非线性叙述会涉及到很多次人物场景切换，真的就是为了深奥故意混乱，有必要切这么零碎吗？是觉得观众个个都有拼图大师的耐心吗？反正我这种俗人没有😅同样故弄玄虚（用这个词可能有点过了），怎么林奇就没他这么讨厌呢，我不得不佩服有创造力和想象力的人🙃
且由于剧情的不均衡，越看到后面越难不上升到演员，这部电影里贝尔那张脸越看越丑😅😅😅贝尔，惨。",1,https://movie.douban.com/review/16121377/
The Prestige,"全片充斥着炫技色彩，你爱炫技也就爱炫技罢了，都知道你爱炫技，你有技术，大家也挺喜欢你的技术。
结尾也太TM的扯蛋了吧，你搞出来复制人是啥意思，还有前面也根本没铺垫交代有双胞胎啊，他俩同事那么久居然不知道有双胞胎？那休叔你也够傻逼的。
这种片放在国内就是悬疑的过程加玄幻的结果(狄仁杰智破叛贼，居然发现了叛贼TM的是九尾狐妖，你说你扯蛋不扯蛋)参见《妖出长安》",1,https://movie.douban.com/review/8612863/
The Prestige,"看了老实人该死的评论，所以给了一星。
看了老实人该死的评论，所以给了一星。
看了老实人该死的评论，所以给了一星。
看了老实人该死的评论，所以给了一星。
看了老实人该死的评论，所以给了一星。
看了老实人该死的评论，所以给了一星。
看了老实人该死的评论，所以给了一星。
看了老实人该死的评论，所以给了一星。
看了老实人该死的评论，所以给了一星。",1,https://movie.douban.com/review/12645711/
The Prestige,"一个很简单的故事，打碎之后分段剪辑播放，称之为烧脑吗？
我认为是一种炫技而非艺术本身的价值。
导演向观众说明，你看就是这么一个简单的故事，但是我把它捣碎是不是就复杂了。
在我看来无论是捣碎的还是正常的，都是土豆本身。
拿剪碎的时间段这个出来炫技简直是对高智商观众审美能力的侮辱。
好莱坞最贵导演又如何？我不想捧这个臭脚。商业的套路除了第一次的精妙，剩下的重复就是懒散。",1,https://movie.douban.com/review/8517179/
The Prestige,很虎头蛇尾的剧，开头还不错，揭晓魔术，不过全程就像告诉你怎么去过家家，怎么混泥，说了半天，最后告诉你，只需要加上水，加上泥就好了。而且全程讲魔术，最后告诉我，有一个人的魔术是借助玄幻。这不亚于讲一部美国历史，说美国人怎么奋斗怎么辛苦，最后天降财富，成就了美国，如果是这样，那拍这个东西的意义何在？全程在说魔靠手法和欺骗伪装，最后搞个玄幻，想到到更垃圾的结局了。设定我只能给0分，不过中间讲的还可以，一些情节，为了争取，吧自己人推到对面，还有最后那个双胞胎，可能存在暗喻，但是我不想想。,1,https://movie.douban.com/review/16385768/
