title,review_text,stars,url
Forrest Gump,"在各种朋友的安利下看的这部电影，硬撑着看完。

首先，这部电影的卖相很好。坚持、成功、感动、人生、经典……冠冕堂皇的标签外加不错的拍摄技巧，足以让一群人流下感动的泪水。

至于剧情，则是扯淡。别的不说，就阿甘这爆棚的运气，普通人真的能有吗？

阿甘去跑步有何意义？为了嘲讽那些随波逐流的大众？黑豹党就是这样不堪，这样低能搞笑？反战运动就是这样混乱？就是一群荷尔蒙过剩的年轻人用来发泄的方式？就是一场群众的政治高潮？我不知道导演怎么想的，反正在阿甘眼里，或许这就是这些历史事件的面目。

这部影片告诉我们：我们不用去思考太多，因为我们的生活就像巧克力，你永远不知道自己会拿到哪一块。不如去当个傻子，以傻人有傻福勉励自己，幻想有天阿甘一样的运气会降临到自己头上！It sounds great !


鄙人文笔不好，只能把低于三星的影评都赞一遍。",1,https://movie.douban.com/review/8139415/
Forrest Gump,"小时候是老师推荐去看的，那时候比较叛逆，感觉阿甘就是傻人有傻福，没啥意思#(汗)。大二时看了第二遍，看到了许多第一次没注意的东西，比如美国总统更替的暗线、比如主流音乐发展变化的暗线、当然还有执着与坚持的力量，阿甘的人生经历背后的真理大概是多想不如多做。
然而重点来了，上个月我又重新看了一遍这个电影，随着我对美国文化和美国音乐的了解加深，我发现了在励志、历史的外壳下包裹的东西。（以下都是个人看法，不喜勿喷）
导演是标准的美国五毛党，美国梦主旋律的坚定拥护者，从以下几点可以看出。1、恶意丑化众多前期的摇滚歌手，将猫王形容为小偷、bob dylan形容为whore、lennon形容为不切实际的空想主义者。。。。不知他怎么想的。2、对于60年代的hip运动、摇滚精神还有爱与和平运动持嘲讽态度。比如阿甘说话时明明谁都没听到，下面的人还鼓掌，想说这些对社会持批判精神的运动都是盲目乱跟风。话说我是没懂为啥他还要在电影里加入许多经典摇滚乐，感觉挺矛盾的。3、对于总统还有越战的描写相当官方化，一笔带过，官方认定的好总统就有好的评价，不好的就黑一下，感觉这个暗线除了提示时间没什么别的意义。不知不觉写了好多，话说想通过电影讽刺什么的其实没什么问题，但是这种恶意丑化摇滚与嬉皮运动，为黑尔黑的行为简直和粉丝撕逼骂不过开始发p图一样低级。
所以说真是神奇的电影，越写越感觉这电影不值这分，给演员9分，剧本6分，导演1分。至于95年的奥斯卡，阿甘毕竟是美国人的主旋律电影，赢过肖申克属于正常情况。个人更喜欢肖申克。



      以上是以前写的东西，今天看了传说中的划时代之作《一个国家的诞生》，其伟大之处呼之欲出，可是我却看的非常不舒服，对于电影有了新的看法。
      电影艺术作为文化的载体与音乐一样是有其精神存在的。就如不断变化的摇滚精神与朋克精神一样。之前我一直认为人物与剧情是电影，至少是叙事电影的核心，占最主要的地位，另有剪辑音效构图等技巧作为辅助。
      所以我以前对电影的评价都是基于以上标准。然而《一个..》让我改变了这个看法。在电影那些东西之上是有灵魂存在的，或许是导演的观念或许是编剧的认知。
     观念是没有绝对对错的，但是有是否一致的区别。像我这样的种族平等主义者自然无法喜欢上《一个...》，即便它的故事再有趣，手法再创新。
      同样现在的我也不可能会喜欢阿甘，因为它所代表的美国主旋律基调与我的观念冲突太大。",1,https://movie.douban.com/review/7811385/
Forrest Gump,"在看电影之前我扫了一眼简介，然后想好了作文的立意，大概就是青春，励志，正能量这类的，然而当我看完才发现根本不是这么回事。
电影主要讲的是一个先天智障的男孩阿甘的成长史，最终在多个领域获得卓越成就的故事，然而过程却充满了不可思议：猫王在阿甘家寄宿，给阿甘弹旋律时阿甘身体随之扭动，而过了几年阿甘在电视上看到猫王在模仿自己的动作而大受欢迎；阿甘入学时智力不足以进学校，阿甘母亲和校长上床后就被允许上学了；阿甘先天有病的腿神奇般的好了，跑的比周围人都快，并因此进入大学成为橄榄球队员；阿甘被人叫去打乒乓球并发现了这方面惊人的天赋，随后成为中美乒乓外交的英雄；在越南遇到伏击，队伍几乎全军覆没，阿甘却只受了轻伤，还多次进出战场救下负伤的队友；出海捕虾遇到风暴，只有阿甘人船都没事；阿甘经商，直接成为亿万富翁……拥有这些情节的电影是励志电影？和网络爽文有什么区别？还不如一个矮穷丑的胖女人突然被霸道总裁爱上更现实一点。
电影除了讲阿甘的事业外，还有一条主线就是阿甘的情感，其中最重要的就是他和詹妮的感情史。阿甘小时候第一次上学时，因为腿部残疾和智力障碍，坐校车没有人愿意和他挨着，只有詹妮例外。詹妮也是个不幸的孩子，她的父亲从小就对她性侵，或许因为都有不幸的遭遇，让他们非常要好。而随着詹妮渐渐长大，也许是从禽兽父亲那里遗传来的卑劣品性逐渐暴露出来，珍妮想当明星，为此不惜在大学期间在性杂志上发布照片，因此被学校退学。而她如此放荡的行为也有一点回报——她被一个老板看上而在一家酒吧当歌手。阿甘去酒吧找她时，看到詹妮正裸着在舞台上唱歌，台下的观众不断起哄，甚至离得近的一名观众直接伸手摸了詹妮，阿甘看不下去就和那个人打起来了，詹妮也因此失业。随后詹妮便要求阿甘别再来找她了，并且去了别的地方，更加堕落如吸毒等，一度想要自杀，阿甘也去了越南。回来之后阿甘很有钱，有一天詹妮突然出现在阿甘面前，然后和阿甘住在一起，过了几天詹妮却又不辞而别。几年后詹妮给阿甘写了封信告诉阿甘自己的地址，于是阿甘来看她，看到她家还有一个孩子，詹妮告诉阿甘，阿甘正是孩子的父亲，并且自己得了绝症，把孩子托付给阿甘并和阿甘度过了生命中最后的时光。于是我们不难发现孩子并不是阿甘的，上次詹妮去找阿甘时已经怀孕了。阿甘一直深爱着詹妮，詹妮却利用阿甘，是个彻头彻尾的心机婊绿茶婊。
所以，如果这部电影是励志电影的话，那么我们要学阿甘那样坐等天上掉馅饼还是学詹妮那样趁着年轻出去浪最后找个老实人接盘？",1,https://movie.douban.com/review/9675122/
Forrest Gump,"在看之前，抱着极大的憧憬，但是看了40~50分钟实在看不下去了，给我最大的感受就是说教式的叙述风格，是我最讨厌的。 我看过很多烂片，但是还可以吃着零食，休闲的看着，但是这个，真的不敢恭维，我第一部看了一半弃的电影。

中国的教育本来就是说教，你说我听，本身就已经影响我的人生了，作为一个好好学生，参悟人生后，发现真的好渣，没有主观的想法，丧失了思考的能力。还好今后的学生有什么清华大学的“翻转课堂啊，云课堂什么的”增加实时互动，可以有效改善。

我本以为西方都是很烧脑的片，没想到。。。这种宣传坚持还是什么道理的，让我从开始就拒绝了，怎么才能给他评价呢？怎么让我有所感呢？一部片子首先要吸引人，才能让人有所感啊",1,https://movie.douban.com/review/7885138/
Forrest Gump,"提起《阿甘正传》这部电影，几乎是无人不知，如此出名的原因大概是很多人感觉这部电影很励志。一个智商低下的人也能获得成功，对那些刚踏入社会还对生活有些迷茫的人，确实能起到振奋励志的作用。
多年前，我第一次看也会有这种感觉。但是，当有了一些阅历后，再来看这部电影后，我有点上当受骗的感觉。仔细想想，阿甘太顺利太幸运了：小时候受到别人的取笑，有小女孩帮它；中学时，因为能跑，得以进入大学；越战时，亲密战友死去，阿甘因为受伤得以退伍；……总之，幸运女神总是眷顾阿甘。
当麻烦降临到阿甘头上时，阿甘总能逢凶化吉，阿甘最常用的对付麻烦的方法是——跑。在生活中，我们能用这种办法逢凶化吉吗？这种办法有点像传说中的降妖宝剑，根本不存在。从阿甘经历看，阿甘的成功主要是源于捕虾获得了成功，当别人的船被狂风摧毁时，阿甘的船幸免于难，因此获得了第一桶金。呵呵，阿甘哪里是普通人，分明是西游记里的唐僧嘛！九九八十一难，统统都能逢凶化吉！所以《阿甘正传》这部电影不能当作励志电影看，要当神话电影看。
从概率角度看，阿甘的成功概率几乎为零。当然，现实生活中残疾人也有成功的，但都不是靠神话般的幸运，是靠扎扎实实长期的钻研和努力，练出自己在某个领域的能力和特长。关于成才成功的最基本规律，在《异类——不一样的成功启示录》里有比较合理的总结，最基本的一条是在一个领域要有大约十年（或者说一万小时）的练习和经验积累。
当然，仅有专注还是不够的，还要有点悟性，或者说叫灵活思维能力，这样才能看问题更透彻，碰到问题知道如何调整。有的人天生悟性不高，怎么提高呢？我觉得需要见多识广，多看看优秀的东西，多比较多思考。有些长辈并没多少有价值的人生道理，反而会给子女灌输一些消极保守极端的思想观念，这样家庭的子女需要多读名人传记，至少要读50本。
和《阿甘正传》类似的电影还有《当幸福来敲门》，一样误导人。《我是路人甲》这部电影还算靠谱。
马云曾经自比阿甘，他是在忽悠人吗？不，这是自谦。我们可以借鉴马云的人生经验，但绝不能上阿甘的当。
————————
阿甘和骆驼祥子，可以对这两个人物来好好比较一下。
————————
任正非的两句话：
华为就是傻，华为从上到下都是大傻瓜，好不好都使劲干，这个社会其实阿甘很可爱，不需要太多聪明人，如果满社会都是聪明人，谁来种粮食？华为就是华为人一砖一瓦盖起来的。
钱给多了，不是人才也变成人才。",1,https://movie.douban.com/review/9520411/
Forrest Gump,"此影评完全不包含剧透。
几乎每一个看过《阿甘正传》的都会对他由衷喜欢，有的能给出列出各种原因：希望、成长、爱情、生活、配乐、演技。电影中人物的经历、成长、对话几乎没有一处不让你感动在看电影的时候仿若置身其境，感动、唏嘘、激动、兴奋、狂喜、泪目。
但我看过此片后，却没有产生一丝感觉，而且在我第一次看这部电影的时候，竟然觉得无聊至极瞌睡连连，差点睡着，而且看完之后电影内容也没有给我留下一丝印象。当时我失望至极，没想到一不受到如此追捧——评价人数多，评价分数高（豆瓣评分人数超过六十万评分超过九分，在豆瓣和IMDV都是都是霸占着top榜单前十）——而且与《三傻》《肖申克的救赎》等电影齐名并且内容也类似，给我带来的直接感觉竟然是如此天差地别（前二者我在观影的过程中热血捧场兴奋异常观影感受就如喜欢《阿甘正传》的人看《阿甘正传》的感受，视为心中经典，百看不厌）为了不误解一部可能好电影我还后来的几年时间没又反反复把这部电影重新看过好几遍，却从来是跟最开始的感受一模一样完全没有变化，勉强能说的上来的得到的不能的发现就是：1配乐确实不错，音乐响起的时间把握得非常好
2：可能电影从某种程度上客观地展现了美国一些特殊的时期的历史缩影
3：一个白痴，最后也只能找到一个黑木耳；一个女人，百般放纵玩累了过后就不会太所谓对方的条件，要的只是一个依靠，一个安稳；真正心甘情愿无怨无悔愿意一直等着你的人，大概也只有白痴了。
尽管如此，它带给我的感受还是如此平淡，如此一般，如此冗长，如此无聊。
我说这些话并无恶意，因为我知道（我也确实看到）有一部分人（尽管相对而言是极少一部分人——包括我）对这部电影打了一星过两星或者不明觉厉人云亦云没有主见的单纯地因为别人都说好而打了高分。我只是意在说出这些人的真实感受。对于那些和我一样因为电影不能自己找到一丝观影的愉悦感打低分的人，完全赞同楼主评价一部电影（不仅是《阿甘正传》）的态度，此之蜜糖此之砒霜，每部作品都有他的优点了缺点，也都会有人喜欢有人讨厌。更何况观影更是一件主观的事。别人喜欢，是别人的口味，是别人的自有，我不喜欢，自然有我的愿意，我讨厌吃糖再多的人说喜欢也不能改变我，认识并且承认自己的口味，着重自己的个性和特点才是着重自己，。而且从某个角度来，这又何尝不是对一部作品、对“电影评价”本身的尊重。
我们对《阿甘正传》几乎从来没有产生过一点观影的愉悦感，不能说明我不爱吃豆腐脑，最多只能说明他是咸味的，而我喜欢吃甜的。",1,https://movie.douban.com/review/9039436/
Forrest Gump,"不说别的 ，如果阿甘是黑人我立刻给4星。
阿甘很善良很坚持，我真的承认。但是这一切是以75的智商为前提的。但是因为这是电影所以我可以理解。
不过这是泛指美国梦还是特指美国白人男子梦呢？
在美国的书籍中美国白人男子不用进行特殊说明 。至于别的人吗？呵呵哒 我很萌

最后 不喜勿喷",1,https://movie.douban.com/review/9172122/
Forrest Gump,"在看之前，抱着极大的憧憬，但是看了40~50分钟实在看不下去了，给我最大的感受就是说教式的叙述风格，是我最讨厌的。 我看过很多烂片，但是还可以吃着零食，休闲的看着，但是这个，真的不敢恭维，我第一部看了一半弃的电影。

中国的教育本来就是说教，你说我听，本身就已经影响我的人生了，作为一个好好学生，参悟人生后，发现真的好渣，没有主观的想法，丧失了思考的能力。还好今后的学生有什么清华大学的“翻转课堂啊，云课堂什么的”增加实时互动，可以有效改善。

我本以为西方都是很烧脑的片，没想到。。。这种宣传坚持还是什么道理的，让我从开始就拒绝了，怎么才能给他评价呢？怎么让我有所感呢？一部片子首先要吸引人，才能让人有所感啊",1,https://movie.douban.com/review/7885140/
Forrest Gump,阿甘的妈妈戏份不多，但除了阿甘她是第二个让我感悟深的人，这些天我一直在一本书叫为何家会伤人，是个关于家庭的心理书籍，已经看了一大半，感悟思考很多，所以看这部电影时看到很多细节我都更多的看到了这本书中体现的很多道理案例的投射，让我停下来思考一番，阿甘妈妈真的很伟大，她很爱儿子阿甘，更难得的是她懂得如何做好一位合格的妈妈，她估计正是作者在电影里定位的“好人”角色吧，阿甘从小智商低是世人所谓的傻子，但她却不受大众世俗观念影响从小鼓励阿甘，“你不是傻子，做傻事的才是傻子”从来不会把他当做与正常孩子不一样的区别对待，乐观教阿甘做人，能过如此明了对待孩子的妈妈，想必她自己的人生也是经历了很多感悟了很多才有了自己不受外界污染的价值观吧，很多人都说阿甘坚持做自我内心纯净灵魂纯粹是个善良的好人，但这最大的功劳是来源于他的家庭背景吧来自她那个在影片中轻描淡写的对生活充满热情人性纯净的妈妈，家庭真的会影响一个孩子太多太多，为何家会伤人作者武志红总说，“如果孩子有什么问题，一定能从家长身上找到原因”阿甘天生愚钝，这对他人格的塑造确实有影响，但这应该是只占一小部分原因，我们已经听过很多关于天生什么不正常障碍后天却得到彻底改造的实例，天生愚智，在后生中多少都会被磨削，这时家庭教育就起了很大的作用，正如影片中看到，那个社会太浑浊，人性良知偏执，世俗的眼光，茶余饭后的议论，可是阿甘却能保持本心做自己，妈妈真的帮了他很多，妈妈是他除了珍妮外最爱的挚爱，电影整篇是以阿甘为主人公讲的故事，所以我们很容易看到阿甘身上带的光环去思考，但那些不起眼的人，事也更值得我们深思吧，妈妈，珍妮，尼伯，丹中尉，长椅听众，社会环境，羽毛，已经每个出场的小角色，都有他的值得我们学习思考或是反思的地方，这部电影真的很值得我们静下心来看，两个多小时却能演绎出一个庞大的社会人性人生的道义，虽然那种社会环境已经离我们很远了，但经典电影总是可以让我们在深处平淡无味亦是浮躁社会中，找到某些也许自己也说不上来甚至还搞不懂的“投射”。非常认同这部电影传达的一个道理—做自己。在珍妮问阿甘有什么理想时，他说我的理想就是做好自己啊，好纯粹的回答啊，好纯洁的内心啊，好生令人佩服，武志红教授说我们活着的最大意义其实就是做自己，什么时候我们真的成为自己了那我们就离成功不远了。不忘初心，多少人心里嘴里念着甚至拿来作为道德标准去教育别人，可是又多少人能真正做到，就像大冰在乖摸摸头里所说那样，很多人他那个特殊圈子里的人说一套做一套，真正做到知行合一真的太少。都知道纯净美好，看到长相清秀的人儿都会心生好感，而在外界众口一词的舆论所谓道义的污浊下，多少人早就不知不觉已经深陷其中迷失自己却都发现不了，甚至还去披着自己还好的臆想外衣去用自己的已经扭曲污浊的价值观批判别人。之前看到一句话很喜欢，所有人都是看不到自己的问题还长着一张说教的嘴。我们该停一停，站在灵魂最纯真最纯粹的深处，好好想想自己，不仅是你，还有我和他。,1,https://movie.douban.com/review/8596161/
Forrest Gump,"片子很好，充满了正能量，故事饱满，给10分！

然后再说说那句让我蛋疼不已的廉价哲学“名人名言”：人生就像一盒巧克力，你永远也不知道下一块是神马口味（大概字面是这样吧，不深究了）。
这句话无论是字面还是深意都无力吐槽……",1,https://movie.douban.com/review/5692398/
