title,review_text,stars,url
Shutter Island,"就像当时看的致命ID，哥真的以为那是个破案的片子。哥在努力的寻找每个破绽，每个细节，想知道这一个又一个的人是怎么挂掉的。但是，但是导演告诉我们，这些人都是一个人脑子里面的混账想像，丫就是一个精神病。所以只要丫脑子里面意念一动，呵，人就挂了！嘿嘿，你被耍了。导演在得意地笑，得意地笑。我有砸了电脑的冲动。我就纳闷了，为什么大家都愿意和这些精神病较真呢？编剧也真是的，还有那些写小说的，就爱写精神病么？
    


    小学的时候，老师布置了一道作文题目。这对于我们的天才同学来说，什么题目是无所谓的。因为他的开头是，昨天，我做了一个梦，梦中我梦到了……梦里就是他的编造了，因为是梦，所以他不顾逻辑，没有条理，梦嘛，本来就是乱的。你还能规定人家如何做梦啊？
    

    现在的悬疑也是越来越没有出息了。精神病就拿了出来。好嘛，精神病了。想怎么说怎么说。所有的逻辑，所有的疑问，都扔给了精神病。他为什么这么做？他怎么突然就挂了？咦，这里又是怎么回事？怎么看不懂啊？到底是谁杀的人？哈哈，这一切的答案都交给精神病吧。精神病万能。

    狗屁两个结尾。十个也能给你。买五送一要不要？",1,https://movie.douban.com/review/3125673/
Shutter Island,"当然。这是我故意夸张打的。 原因如下：
1.首先我非常讨厌 这种为了故事而刻意编造复杂的伎俩。也就是化简为繁！所以特来给那些成天没事喜欢证明自己什么j8智商高的人泼冷水的。
2.然后，这种类型的故事，可以说是没什么想象力了，虽然我想不出以前看过的什么具体电影名字，但是我一看到这个 就知道我以前有看过此类电影几次的感觉了。结果就是，噢…………原来这tm全是主角的幻想啊！我cao！！
3.我讨厌那些吹捧此电影的人。当然此电影的导演，演员无疑都是优秀的。但是我讨厌这个剧本，纯粹就是未来玩所谓的智商而编造的这个故事。对于人们来说，基本毫无收获，也就是看了这电影 基本对于人类来说 没什么建设性。整个白白浪费时间而已，我反正是一点收获没有，就算是无厘头的电影，至少还给我带来了偶尔的开心。
4.此条是我送给那些自以为高智商的人的:面对现实！你认为 现实中，还真有那种精神病人，进行自我催眠忘记自己真实的几十年记忆？催眠自己是另外个名字，然后编造出一个又一个，N+1个虚拟的人物，和故事，和完整的环境，事件，还tmd编得合情合理，还编造出自己经常做梦还编造……………………你问你们自己的智商，这有可能嘛？你见过这样的人吗？很显然，这tm完全是作者瞎鸡巴编造的 根本不可能的狗屎故事，比科幻电影还tmd不靠谱，最最重要的是对人类一点建设性都没有。
5.其实我很少写评论，我也不会引经据典，我只是从现实世界和人类常识逻辑来看这个故事。我在这里还发表下我对此电影补充点个人的狗屎剧情见解吧：也就是我非要为此故事 来就故事论故事的话，我个人偏向阴谋论。当然谈故事了，不得不承认 很多观众很细心，大部分的评论都还是有理的，相同的，或者说大部分观众都想到的我就不提了，我就说一点我赞同阴谋论的原因：如果说主角是病人，那么我想在最后被医生揭破他幻想的真相后，至少应该给主角的真相回忆里穿插哪怕一段，他自己在发病前他自己年轻或者说正常人时段的回忆，证明他自己真实的身份 确实是叫雷迪斯的记忆。然后没有，哪怕是听那些看过原著的也没说有，主角在所谓的发现自己真相后，唯一回忆的都仅仅是发病阶段的记忆，我可以认为这是催眠或者洗脑或者药物等等的结果。 所以我坚持认为这是编剧完完整整的故弄玄虚。 尽管，里面有什么名字字母相同的不可解问题。

好了，我也不喷了，看晚了，应该也没什么人能看到我这篇评论了，当然我没有文采，也许我说错了，但是不能影响我发表自己的看法。就算我不故意打1星，我想我也最多给3星，当然是给编剧的！",1,https://movie.douban.com/review/5164038/
Shutter Island,"精神分裂是个好东西，再平庸的导演，或者大导演在天才耗尽的时候，都能拿这个题材出来忽悠一番。
以下来自转载：
LEONARDO所扮演的男主角，曾经是一名参加过2战的战士，他曾经亲眼目睹过纳粹集中营中，对于犹太人的种种暴行，从他的回忆中可以看出来，并且他也目睹了纳粹集中营头领由于笨拙的自杀方式，导致在开枪自杀后并没有立即死去，电影中男主角看着濒死的纳粹头领在用尽一切办法想再次拿枪自刎时，选择了把手枪用脚挪开而让纳粹首领在自刎一个小时之后才死亡，并且当有一个纳粹俘虏由于紧张想要逃跑的时候，他所在的队伍毫不犹豫的将那些纳粹俘虏尽数击毙，他所经历的一切让他患上了所谓的战后精神综合症，这种症状表现为焦虑，不安，酗酒，等等，具体的可以自己去看看其他资料。",1,https://movie.douban.com/review/12656905/
Shutter Island,我要把LEO的海报重新挂起来，作为我新时代的还活着的新偶像。他太适合演丧妻悲情男了，继SHUTTER ILAND之后又一次赚足了我的眼泪（好象全场就我一个人哭了啊？谁也掉眼泪了陪我举个手哇 -_-///）看的IMAX版，英文原版法语字母，影像与声效都超赞！进剧场开始我就狂喊“好大啊！好大啊！”（指得是屏幕……）夸完演员之后当然主要夸的还是影片，喜欢这样有深度，发动全体脑细胞的片子。本来以为是灾难片的，待乐颠颠地看去了后，结果发现不是。是一部令我没预料到的片。剧情设计感觉上和MATRIX有类似概念，但剪得不错，一刻也没让我闲着。倒是有些细节线索到最后也没用上，让我很失望，不明给了那么多镜头到底是为啥啊？,1,https://movie.douban.com/review/3504789/
Shutter Island,其实生活真真假假，虚虚实实，就看你以什么角度去看自己，去观察，也许有时候，活在梦里也是种自我解脱！,1,https://movie.douban.com/review/4492347/
Shutter Island,看完片子才发现导演是斯科塞斯，所以本想打2分的改成了1分。有个人讲个故事，很精彩，而且你一直很投入，结果到了最后他告诉你都是假的，其实是怎样怎样的，然后还看着你笑你没想到是这样，你难道不想扁这个人么？更讨厌的是这个人还是故事大王，很多人崇拜，所以别人为了证实自己早猜到了，只能贬低你。失望，太失望了。,1,https://movie.douban.com/review/3463626/
Shutter Island,"很难想象2010年了 居然还能拍出这么烂俗的片

剧情极为恶劣 大概20年前就已经有过无数片套用这种桥断了

像第六感那种 还是比较经典

最受不了的是男主角 看着就说不出的别扭再加上拍摄手法不停的蒙太奇 不停地穿插回忆，

总之就这么个错乱的叙事和拍摄手法， 让观众也很错乱， 看着郁闷的不用闹心不是我们的事 是导演叙事的功夫太差 基本的东西都搞不清",1,https://movie.douban.com/review/3313267/
Shutter Island,"看了豆瓣8分以上才去看的这部片子, aber...只能说导演在故弄玄虚, 真的...比较烂. 很多音效, 特技都显得多余. 可惜了主角的精彩表演.",2,https://movie.douban.com/review/3126916/
Shutter Island,刚看完shutter island。 可能真是所谓萝卜青菜各有所爱。 电影看得我昏昏欲睡。因为imdb 有8.0的评分，所以忍着看完了。感觉情节太俗套了（可能因为看过的影片太多的缘故）：软的怕横的，横的怕不要命的，不要命的怕精神病的。本来不合理的东西，只要结尾一说，这人精神病，就都合理化了。俗套。inception 也是，把朦胧当成美，让观众如坠云里雾里。还不如《血钻》更让人深思，有意义。个人更欣赏adjustment bureau，free will 才是上帝之道，别总拿精神不正常来制造悬疑。个人对shutter island 评分：5/10。未到及格线。ps：inception：个人评分 6/10。,2,https://movie.douban.com/review/5075364/
Shutter Island,"太长了。。。
这个幻想的精神分裂，似乎在《identity》和《美丽心灵》里面都有，被迫成精神病的戏码也不少见，只是这次是幻想。
莱昂纳多变成了胖子，于是够资格演精神病了（绝无讽刺，只是那个identity里面的胖子太深入我心了），演技尚可，只是剧本一点也不惊艳。
就像有豆瓣的盆友说，故弄玄虚。恩，我给两颗星已经很给面子了。",2,https://movie.douban.com/review/3110283/
