title,review_text,stars,url
Green Book,"电影不难看，但并不妨碍它是垃圾
就是一部取悦当代高级白人的伪平权电影
电影里，Dr. Don Shirley说他们为什么喜欢听我弹琴，是因为他们想feel cultured；现实中，为什么“他们”喜欢看这种电影，是因为想feel cultured
电影的前2/3都在刻画种族隔离年代白人警察、服务员、听众对黑人钢琴家的不公，最后部分，突然转调，再次把他们拦下的警察其实是为了提醒他们车胎没气了（不是因为车里有黑人！）；在黑人酒吧快乐地弹琴喝酒后，鬼鬼祟祟的黑人果然是会去偷钱的！
电影院里，观众们在看到前半部分都纷纷感觉坐立难安（当然！），为了安慰一下这些观众，势必最后还是要回归一下，白人（你们）还是很好的，黑人还是有小偷的。走出电影院，观众在获得娱乐后，同时又feel cultured了，多么自娱自乐！
电影中，司机先生是一个理所当然的英雄，虽然他粗俗、爱钱、瞧不起黑人，但是重要情节中总是他把Shelley救出来。而钢琴家Shirley是一个怂且挫的queer，就连他同性恋这点的描写，都是让他畏畏缩缩在警局中和另一个男人裸体关起来实现的；他也没有朋友，和家人很疏离，连圣诞节都没有地方可以去，最后当然走到司机先生家里和司机一大家子人一起大团圆过了圣诞节。
电影中的一切关于种族问题的描写已经很垃圾了。整部片从成片到拿奖，真实地体现了好莱坞是多么地热爱自我表扬。
影片一直主打的是真实性，导演也宣称影片中所有情节都是真实的，但是遭到Shirley家人的抗议，称影片“full of lies”，真实的Shirley是一个相当有成就的人，他和家人朋友关系也并没有像影片描述的那样疏离。Shirley家人认为影片并没有很真实地刻画他，而是讲述了一个白人视角下的黑人生活（确实，电影原作为司机先生的后人）。
关于《绿皮书》争议的文章：
https://shadowandact.com/green-book-is-full-of-lies-dr-don-shirleys-family-speaks-out
https://shadowandact.com/green-book-film-review-white-savior/
然而奥斯卡无视了这一切，把最佳影片给了《绿皮书》；Ali明明是一个十足的主角，却给了他最佳男配。电影内外真是配合得天衣无缝，主角成了配角，奥斯卡散场后，大家心理大概又会觉得自己做了特别了不起的一件事。
另：Roma，一部“公子哥假装为底层发声”的电影，也理所当然地拿了最佳外语片，而真正关注底层例如Sean Baker的电影永远得不到学院派的关注。",1,https://movie.douban.com/review/10006626/
Green Book,费了老大劲重新登录了豆瓣~安全问题被封了~~只想说~这种电影有8.9分~国内的五分好评者 真的以为自己是白人司机还是黑人音乐家~~真的所有我们这些人不过是那个最卑微最底层的印度男仆~~真的做好了不跪舔不安的状态了吗？黑人音乐家喝醉酒后接受了本民族~种族的文化~却要被白人司机保护财产安全~~反映后不去联系自己的哥哥或者和被更被压迫的亚洲人共渡新年~非要通过获得二流白人……意大利人的承认获得最终人性的救赎~~这么恶心甚至侮辱亚洲人的世界观还要被中国国内人追捧到8.9?真的豆瓣的观众跪的时间太长了~白主子和黑主子的和谐真的不包过那个印度裔亚洲人的尊严~~,1,https://movie.douban.com/review/10007799/
Green Book,"说起有黑人出镜的电影，我想到的是格里菲斯《一个国家的诞生》。三K党在最后三分钟前来从黑人手中拯救白人，这是颠倒黑白的做法。后来，美国的右派又开始采用糖衣炮弹的方式收编黑人。我对《绿皮书》产生于宣传推广普世价值的美国并不感到意外。
电影导演很善于找故事，他找来的是一位黑人音乐家和一位意大利裔美国司机一路同行的故事。仅仅这一设定，就为制造“同一战线”的“为平权而战”的假象提供便利。在影片中，意大利裔美国人托尼·瓦莱隆加被嘲笑，他是作为“半个黑人”被认识的。电影如果增加对这位意大利人如何一步步认同美国文化的描写，以及他自以为融入了“大熔炉”却发现自己永远不会被接纳为美国人群体的一员，那么这个影片的价值将会发生很大改变。托尼·瓦莱隆加是“瓦莱隆加第二代”，他的父母是意大利人；而到了《绿皮书》的主创成员尼克·瓦莱隆加，已经是“瓦莱隆加第三代”，对美国生活方式思维方式的认同已经根深蒂固，他又怎会在《绿皮书》电影中表现美国认同之前的自己父亲的心态？因此，一位黑人音乐家和一位意大利裔美国司机一路同行就成为“万灵药”一般的空框架。对美国白人而言，它满足了自己自欺式的平权“完成时”想象；对其他人而言，它满足了因共同被歧视而走向联合的“兄弟情谊”价值观想象。
时间被大大缩短。现实生活中，此行花了一年半的时间，而在电影中，唐·雪利则说成是是八个星期。美国人最擅长将大事化小，对敏感的有争议的歧视问题也一样。在托尼之后还有一个应聘职位的人，是个中国人。镜头上没有给出。在唐·雪利的办公室，托尼用了“chink”这样一个有辱华倾向的词语。但是，唐·雪利还是聘用了托尼，而没有聘用那个中国人。托尼·瓦莱隆加对一个印度人使眼色，让他把自己的行李放到后备箱里，印度人也对托尼·瓦莱隆加使眼色让他自己解决问题，我当时在想这位印度人是何等勇敢，但下一秒他把托尼的行李放上了车。唐·雪利在一个澡堂被抓，而其中一个警察是黑人，这个细节不知道有没有人注意到。但是电影是如何“摆平”的呢？托尼·瓦莱隆加给两个警察各买一套西服。在车上，唐·雪利反驳托尼·瓦莱隆加说，有些黑人喜欢炸鸡块，并不代表我喜欢。但是，过了没多久，在白人别墅中，唐·雪利得到“盛情款待”，其中的司务说，我们绞尽脑汁想要为您制作一份特别的食物，而实际上这份特别的食物，正是按照对黑人的刻板印象“量身定做”的炸鸡块。这次，唐·雪利忍气吞声，吃下了炸鸡块。如果在车上唐·雪利最终吃掉了炸鸡块是出于尝试的心态，那么在宴会上他吃掉了炸鸡块意味着什么？为什么他的餐食与其他人的不同？这是“盛情款待”还是“区别对待”？观众有没有想过这些问题？
更为荒谬的是，随行的一位苏联人，在提出喝伏特加的时候，说了一句，旅程结束，冷战也该结束了。这显然是从后设历史的角度说出的话。这在二十世纪六十年代的美国是不可能出现的。
看起来，《绿皮书》整个电影就是把歧视问题放在不易察觉的位置，并且用温情脉脉的叙事进行掩盖。这部电影，涉及到意大利人、黑人、中国人、苏联人、印度人……但是这些问题都被问出，却没有回应。它冒险加入了新的成分，黑人群体内部的矛盾。当唐·雪利看到南方蓄奴州的黑奴在工作时，他心里是充满同情的。但是下一秒，在汽车旅店其他黑人觉得唐·雪利“穿上了‘管家服’”就忘记自己从前的贫穷，在这一点上，唐·雪利没有辩驳。他有太多的话想要对自己的同胞说，心里极度难过，就跑到一个酒吧饮酒买醉，结果遇到了一群白人捉弄他，在被捉弄的过程中，他或许会觉得自己与那些邀请他玩游戏的黑人之间的距离会缩短一些。这一部分，或许是《绿皮书》唯一的加分项。
这真的是一个歌舞升平的黑人与白人和平共处的时代吗？在二十世纪六十年代不是，在奥斯卡颁奖现场的二〇一九年也不是。对美国白人而言，它满足了自己自欺式的平权“完成时”想象；对其他人而言，它满足了因共同被歧视而走向联合的“兄弟情谊”价值观想象。",1,https://movie.douban.com/review/10023134/
Green Book,"当我知道这部号称真实事件改编的电影被黑人家庭原型抵制的时候，我开始重新审视这部电影。

黑人原型的家人一直在表示抗议，说他们根本没有成为朋友，但制作组从未理睬他们，而是全盘采用了白人家庭的说法。

一部号称种族平等的电影，拍摄的基础却是编造事实，消费黑人死者，听信白人的一面之词，这是彻头彻尾的白人至上主义，言行背道而驰，虚伪至极。

既然制作组非要恶心人编造出一个谎言，那一定是有它的目的，于是我自然而然的对其进行了政治解读。

虽然黑人钢琴家貌似处在更高的地位，但白人司机才是他灵魂的导师，二者类似羊与牧羊人的关系。黑人只是教会了白人如何写作，但白人却带领黑人重新认识了黑人文化，并且在黑人受到种族歧视的时候保护了他。在旅程结束之后，黑人孤零零的过节，可怜兮兮向白人司机求助，于是那个养出白人至上主义儿子的传统意大利移民家庭就接纳了黑人一起过节。

脱离了底层的黑人是孤独的，无法与黑人社区融合，只能可怜兮兮的示弱，恳求白人接纳他，于是阶级跃升的黑人就像一滴水融入大海一样进入了白人阵营，与他的黑人同胞割席了。白人比黑人更懂黑人（抢占话语权），白人是聪明且富有见识的群体，白人道德高尚富有同情心，虽然他们歧视黑人，但不吝于收买黑人精英，给他们发荣誉白人的勋章，继续维持着系统性种族歧视的社会秩序。

但黑人精英的“孤独”本来就是系统性种族歧视的结果，在种族隔离下的今天，黑人街区的教育、医疗、治安力量都比白人差，黑人成为中产阶级的概率就比白人低了很多，而黑人又是少数族裔，基数更小，导致黑人精英的数量非常少，难以报团。为了生活，他们不得不向中产阶级的主流群体报团，吸收他们的思想，精神“白人化”，形式作风比白人更白人才能融入白人群体。而白人的“接纳”不过是维护统治的收买，就像王室收买义军领袖，剥削阶级把挑战者吸纳进队伍，但统治者和被统治者的身份是绝不改变的。

很显然白人家庭美化了自己，既然他们从未成为朋友，那事情的真相早在电影的开头就已经说明了：白人至上主义的中年白男阴差阳错的做了黑人的司机，他从始至终没有改变过自己的政治倾向，一直歧视黑人；而黑人钢琴家根本不是同性恋，对歧视他的白人没有任何好感和宽容，勉强搭伙同行，旅途结束以后就分道扬镳，死了以后还要被编排同性恋，被消费名誉，成为白人老爷输出虚伪的“普世价值观”－－种族平等－－的工具。",1,https://movie.douban.com/review/15831682/
Green Book,"明明只有白人奴役迫害过黑人，却拍出一个电影告诉所有人“请向我们这位白人兄弟一样，做一个不歧视别人的好人”。于是电影一出，白人瞬间拉上全世界没迫害过黑人的其他人，一起站到了“不歧视”的道德高地上。还有一堆人对着电影传达的“不歧视的精神”感动得稀里哗啦。美国白人可真够狡猾的
当年迫害奴役排挤黑人的是白人，今天给自己“不歧视”唱颂歌的也是白人，这可奇了怪了！这电影的价值观简直可怕。
关键是，从没跟白人一起迫害过黑人的观众们，也被电影这“颂歌”感动了。接受电影的价值观，不也就等于把迫害过黑人的白人，和其他人，用同一标准“有没有歧视黑人”相提并论了吗？看了很多影评，不少提到过去黑人血泪史，口气都挺平淡的，毕竟咱们也不是黑人，无法感同身受。
还有更多的影评，跟着电影的节奏，一起“反思自己”应该抛弃歧视（喂喂，你可没有迫害过黑人啊）。
一部“反歧视”电影，不是让迫害歧视过黑人的白人忏悔，而是让不论有没有参与迫害的人，一起思考“我不应该歧视”，哇，不得不说，这电影的目的太高明了！从这个角度说，得奥斯卡简直实至名归！
以前听说“白左”“政治正确”，不怎么关心时政，不太了解其深意。以为因为白人曾剥削奴役过黑人，所以深感愧疚忏悔，就像二战战犯一样。以为愧疚忏悔是“政治正确”，我觉得我太天真了。
我没有从这个很“政治正确”的电影里看出什么愧疚忏悔。倒是一股扑面而来的白人傲慢。
电影里那个黑人所做的一切，都是白人世界里定义的“高贵”。因为那个黑人，所有的一切，都是白人文化。只过他是个黑人。所以这电影还是在说，像我们白人这样生活的人，比如讲一口流利漂亮的英文，比如有从容大度的“绅士精神”，就是高贵的，不信我找个黑人来做，你看是不是？像你们黑人那样做，比如吃手爪炸鸡，就是粗俗，不信我找个白人演给你们看。
所以，我们不是歧视肤色，而是因为人的言行举止有高下之分。
可是，谁拥有“绅士文化”呢，这东西不就是是白人发展出来的吗，那不还是在吹白人高贵吗？兜个弯你就认不出来了么。而“手抓炸鸡”，当然不算黑人文化，那是因为他们生活底层，这是无奈。那么电影里，有展现对这种无奈的同情吗？没有，还是在嘲讽，只不过换了白人来演，难道这样就认不出来了吗？
打着“不歧视”的旗号，话里话外告诉你“白人文化最高贵”，这真的挺讽刺的
所谓的“政治正确”不是对过去犯下罪行的忏悔赎罪（白人对黑人所犯的罪行，何止“歧视”呢）。只不过是想方设法地，找一个角度，把犯罪的和没犯罪的，一起找一个“不歧视”的名义来“共沉沦”。当所有人都在讨论“不歧视”，也就没人好意思提起过去的“累累罪行”了，毕竟，要“放下歧视，呼吁和平”。别人都不歧视你了，你咋好意思翻那些“旧账”呢。更别说，你还得学习“绅士精神”的那种包容宽厚呢。
难怪叫“政治正确”了，这是谁的政治？显然是白人的政治。那自然也是白人的正确了。
兜兜转转绕了一大圈，其实不是为黑人，是为了白人，谁把控了政治，谁拥有了“正确”，叫“政治正确”，一点问题都没有！",1,https://movie.douban.com/review/10020898/
Green Book,"你把《绿皮书》的黑人钢琴家换成朗朗，想象一下画面：
朗朗看着修铁路的华人劳工沉思；白人司机请朗朗吃了顿左宗棠鸡，朗朗吃的特别开心；半路上朗朗因为同性恋问题被抓，白人司机去捞人。
最后结局是朗朗一个人特别孤独，跑去白人司机家去过圣诞节，体会美式大家庭的温情并流下了感动的泪水。
你看了不骂娘？",1,https://movie.douban.com/review/14586870/
Green Book,看电影之前看到海报感觉会是个和解电影，看完之后…嗯…真是替黑人兄弟心塞。这部电影只能以讽刺的角度来看，片中的黑人是我看过最白的黑人，他的说话方式，动作神态，简直是逃出绝命镇里面被换过头后的黑人现实版。片中并没有表达对黑人的被奴役的这段历史的歉意与反思，相反似乎电影的主题是：只有白人才是人。电影仿佛在说“黑奴们，你们想变成人吗？你得先受到精英教育，说话做事像个白人一样才行。”如果他是讽刺电影那么有7分，如果电影的主题是和解，那么只有0分，因为真的真的真的跑题。,1,https://movie.douban.com/review/13161320/
Green Book,"《绿皮书》一部吹捧故作清高的尼哥的反价值观电影。本片的故事架构抄袭《触不可及》，更是将白人与尼哥的地位互换，以达到博人眼球的目的😡😡😡
    众所周知，钢琴曲是古典高雅艺术的代表，而本片里的尼哥不仅把非洲庸俗的节奏混入钢琴曲中，更是因为自己这样的小聪明，而沾沾自喜，一度逃避自己尼哥的身份，还瞧不起自己的同类🤮🤮🤮这不仅玷污了艺术的高雅，更是反映了尼哥的格局之低且毫无廉耻之心。
   尼哥为了巡演钱财而出卖自己的灵魂，面对别人的嘲讽也视若无睹，这样没有尊严的人，怎配弹奏钢琴这样的艺术品😡😡😡影片的最后，孤独的尼哥在圣诞节时，不仅不去在同类中寻找慰藉，还恬不知耻地巴结上了白人，请问他是否还有丝毫底线🤮🤮🤮
    导演拍此片纯属恶心人，将这样的无德尼哥奉为主角，请问这就是奥斯卡的选角标准吗😡😡😡爱慕柴泥子权威评价：半颗星🤮🤮🤮",1,https://movie.douban.com/review/12467200/
Green Book,说实话，空洞，没意思，也许以美国人的文化背景能看出很多我看不懂的意义。但毫无疑问，这部电影成了很多人装逼的资本，在评论区把一些很普通的地方夸的如同绝世佳作，以显示自己理解的透彻，看懂了别人不懂的地方。如果把同样的故事换成中国背景，肯定被喷老套、无聊，甚至被贬的一无是处。有些人别总想着怎么标新立异，显示自己多么有深度，实话实说不好吗？,1,https://movie.douban.com/review/12167310/
Green Book,"2022/2/22 更新
两年过去，回过头来再看自己写的影评，我得承认我依旧不喜欢这部电影，不过这也许仅仅是观影的口味问题。我对这部影片的批评有些过于苛刻了，在追求平等的道路上，必然会有些不完美的尝试，若因其不真诚而对其大加挞伐，也许就阻塞了通往真正平权的路径。毕竟，两年之后，我们已经到了一个如此关注道德评判，以至于忽视事实对错的时代，令我觉得这样无趣到如同交作业的电影都显得珍贵。
2019/10/3 原文：
这部电影不蠢，但很坏，很媚俗，很无趣。
电影掐着表一样遵循剧情起承转合的模式，走向、细节、反转都中规中矩到枯燥。从剧情到形式，无疑，《绿皮书》如打靶一般精确地命中了奥斯卡评委的G点。
总体观感，就是一个白人在咣咣敲黑板，说着：我们可没有歧视黑人啊！然后所有人都获得了一种自我救赎的崇高感和满足感。
“媚俗让人接连产生两滴感动的泪滴，第一滴眼泪说：瞧这草坪上奔跑的孩子们，真美啊！
第二滴眼泪说：看到孩子们在草坪上奔跑，跟全人类一起被感动，真美啊！”
种族问题是严肃的，黑人遭受歧视的历史是一段浸满了鲜血和疼痛的历史，而这部电影仅用几个语录式的句子和表面上的温情脉脉就把沉重的历史轻飘飘地一笔勾销。
巧妙掩饰的傲慢依旧是傲慢，华丽组装的垃圾也只能是垃圾。",1,https://movie.douban.com/review/10548083/
